eventid,iyear,imonth,iday,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nwound
200311050005,2003,11,5,92,India,6,South Asia,Imphal,24.798346,93.94043,"11/12/2003: Members of the tribal separatist group called the Kuki National Front kidnapped and murdered Lungnila Elizabeth, the daughter of Manipur State’s Taxation and General Administration Minister Francis Ngajokpa in Imphal, India. The attackers kidnapped the girl as she left school on November 5, 2003. Her body was found on November 12, 2003 stuffed in a bag that had been thrown into a local pond. The girl had been shot several times. A man identifying himself as part of the tribal separatist Kuki National Front had called Ngajokpa demanding ransom for the release of his daughter earlier in the week. Reports do not indicate if any ransom had been paid during the incident.",1,0,6,Hostage Taking (Kidnapping),2,Government (General),Kuki National Front (KNF),5,Firearms,1,0
200311070001,2003,11,7,92,India,6,South Asia,Anantnag,33.732216,75.157913,"11/07/2003: Suspected Islamic militants assassinated Zulfikar Ali, leader of a local section of the People's Democratic Party in Anantnag, India. The perpetrators shot Ali when he answered them knocking at his door. No group claimed responsibility for the assassination.",1,0,1,Assassination,2,Government (General),Unknown,5,Firearms,1,0
200311080001,2003,11,8,4,Afghanistan,6,South Asia,Qalat,32.100204,66.901016,"11/08/2003: Suspected Taliban members attacked the Khak-e-Afghan administrative building in Zabul Province, Afghanistan. At least eight people were killed in the ensuing battle with Afghan security forces, including seven of the perpetrators. The Taliban also kidnapped four close relatives of the district chief and threatened to kill them unless the governor surrendered control of the district to them.",1,0,2,Armed Assault,2,Government (General),Taliban,13,Unknown,8,0
200311080002,2003,11,8,160,Philippines,5,Southeast Asia,Paranque,14.530948,121.004257,"11/08/2003: The Philippines’ former top aviation regulator, Panfilo Villaruel, and another gunman seized the Manila Airport control tower, claiming they wanted to expose government corruption. The two perpetrators were strapped with explosives and armed with guns and grenades. Philippine police shot and killed both perpetrators. No group claimed responsibility for the armed intrusion.",1,0,2,Armed Assault,6,Airports & Aircraft,Unknown,5,Firearms,2,0
200311080004,2003,11,8,173,Saudi Arabia,10,Middle East & North Africa,Riyadh,24.64732,46.714581,"11/08/2003: Al-Qaida members launched an armed intrusion and then detonated three bombs in the Muhaya residential housing compound in Riyadh, Saudi Arabia, killing at least 17 people and wounding 122 people, including at least one American. Saudi Arabian officials classified the incident as a suicide car bombing. Al-Qaida later claimed responsibility for the attack via an email to Al-Majalla magazine.",1,1,3,Bombing/Explosion,14,Private Citizens & Property,Al-Qaida in Saudi Arabia,6,Explosives,17,122
200311090001,2003,11,9,167,Russia,9,Eastern Europe,Nikikhat,43.11852,46.07203,"11/09/2003: Seven Russian soldiers were killed when Chechen rebels attacked their convoy as it was leaving the Nozhay-Yurtovskiy District en route to Kurchaloy in Chechnya, Russia. The Chechen rebels used land mines, machine guns, and grenade-throwers while setting fire to two vehicles in the convoy.",1,0,3,Bombing/Explosion,4,Military,Chechen Rebels,6,Explosives,7,0
200311100002,2003,11,10,45,Colombia,3,South America,Santa Marta,11.242035,-74.205384,"11/10/2003: Two men shot and killed Colombian radio host and union activist, Zully Esther Codina, while the victim was boarding a bus in Santa Marta, Colombia. No group claimed responsibility for the assassination.",1,0,1,Assassination,10,Journalists & Media,Unknown,5,Firearms,1,0
200311100003,2003,11,10,6,Algeria,10,Middle East & North Africa,Sahel Boubarak,36.903639,3.844437,"11/10/2003: Suspected members of the Salafist Group for Preaching and Fighting (GSPC) setup a false roadblock on the Sidi Daoud road near Sahel Bouberak, Algeria. The attackers killed one man after finding out that he belonged to the Algerian military. When Algerian troops attempted to recover the victim’s body, they triggered an explosive device that killed one soldier and injured six others. Although the GSPC had been active in the region at the time of the attack, no group claimed responsibility for the attack.",1,0,2,Armed Assault,4,Military,Salafist Group for Preaching and Fighting (GSPC),6,Explosives,2,6
200311100005,2003,11,10,95,Iraq,10,Middle East & North Africa,Mosul,36.354145,43.14357,"11/10/2003: Unknown attackers shot Muhammad Zebari, director of the Mosul Northern Oil Company, and his son outside their home in Mosul, Iraq. Zebari was injured and his son was killed in the attack. No group claimed responsibility for the shooting.",1,0,1,Assassination,1,Business,Unknown,5,Firearms,1,1
200311110001,2003,11,11,167,Russia,9,Eastern Europe,Butyrsky,55.751377,37.579914,"11/11/2003: Unknown perpetrators detonated a homemade bomb at one of the Guardian Charitable Foundation offices within the Aero Elektromash plant at No. 12 Great Novodmitrovskaya Street in Moscow, Russia. The blast occurred in the office of the foundation's leader, Konstantin Kurchenkov, in the middle of a meeting with five other people. All six individuals present were injured in the explosion, but no one died in the attack. No group claimed responsibility for the bombing.",1,0,3,Bombing/Explosion,12,NGO,Unknown,6,Explosives,0,6
200311110002,2003,11,11,4,Afghanistan,6,South Asia,Kandahar,31.631083,65.742226,"11/11/2003: Unknown attackers detonated a car bomb outside the offices of the United Nations Mission in Afghanistan (UNAMA) in Kandahar, Afghanistan. The bomb blast injured two people, including a local UNAMA security guard and an Afghan civilian. The bomb’s explosion smashed the windows and doors of the main UN building and caused damage to a building occupied by the UN Office for Project Services. No group claimed responsibility for the bombing.",1,0,3,Bombing/Explosion,7,Government (Diplomatic),Unknown,6,Explosives,0,2
200311110003,2003,11,11,95,Iraq,10,Middle East & North Africa,Basra,30.510054,47.778095,"11/11/2003: Unknown perpetrators used an improvised explosive device in an attack that left two Iraqi policemen dead and nine other people injured in Basra, Iraq. The device exploded prematurely, killing two of the attackers as well. No group claimed responsibility for the bombing.",1,0,3,Bombing/Explosion,20,Unknown,Unknown,6,Explosives,4,9
200311120001,2003,11,12,92,India,6,South Asia,Manja,25.966816,93.438668,"11/12/2003: Separatist rebels belonging to the group United People’s Democratic Solidarity kidnapped and beheaded four schoolboys in India’s Assam State. The children, belonging to the Kuki tribe, were decapitated after attackers abducted them from their school. The bodies were found lying near a river in Manja, India.",1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,United People's Democratic Solidarity (UPDS),9,Melee,4,0
200311120003,2003,11,12,92,India,6,South Asia,Bandipora,34.419539,74.63827,"11/12/2003: Suspected Islamic militants ambushed an Indian Army patrol with automatic weapons and grenades, killing one soldier and injuring two others near the town of Bandipora, India. No group claimed responsibility for the assault.",1,0,2,Armed Assault,4,Military,Unknown,5,Firearms,1,2
200311120004,2003,11,12,95,Iraq,10,Middle East & North Africa,Nasiriyah,31.044371,46.261452,"11/12/2003: A truck packed with explosives was driven into an Italian military compound in Nasiriyah, southern Iraq, by suicide bombers, killing 27 and injuring at least 80 others.  17 Italians died and 20 others were injured in the bombing.  No group claimed responsibility for the attack.",1,1,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,27,80
200311130003,2003,11,13,209,Turkey,10,Middle East & North Africa,Tunceli,39.106709,39.545246,"11/13/2003: Unknown perpetrators threw a hand grenade at a police station in Tunceli, Turkey. The grenade injured a policeman and a night watchman who were on duty. No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives,0,2
200311140001,2003,11,14,92,India,6,South Asia,Naseem Bagh,33.996492,74.847789,"11/14/2003: Suspected militants attacked members of India’s Border Security Force who were patrolling part of Naseem Bagh in Jammu and Kashmir, India. Two soldiers and two civilians were injured when a rickshaw, which had been rigged with an improvised explosive device, exploded. No group claimed responsibility for the incident.",1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,0,4
200311140002,2003,11,14,95,Iraq,10,Middle East & North Africa,Unknown,,,"11/14/2003: Unknown perpetrators attacked a group of Portuguese journalists working in Iraq while they were traveling in Jeeps near the border with Kuwait. One reporter was shot in the leg and another, Carols Raleiras, was kidnapped. Raleiras was able to contact the Lusa News Agency during his captivity to ask for help. The outcome of the kidnapping was unknown and no group claimed responsibility for the attack.",1,0,2,Armed Assault,10,Journalists & Media,Unknown,5,Firearms,0,1
200311140003,2003,11,14,209,Turkey,10,Middle East & North Africa,Istanbul,41.106178,28.689863,"11/14/2003: Two car bombings by the militant Islamic group, Great East Islamic Raiders Front (IBDA-C - Islami Buyuk Dogu Akincilar Cephesi), on synagogues in Istanbul, Turkey, killed at least twenty people and injured 302 others. One of the two blasts left a massive two meter-deep crater outside the Neve Shalom synagogue in the Beyoglu suburb, shattering windows, damaging cars, and killing people.  The group identified itself in a telephone call to the Anadolu News Agency.",1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,Great Eastern Islamic Raiders Front (IBDA-C),6,Explosives,11,151
200311140004,2003,11,14,209,Turkey,10,Middle East & North Africa,Istanbul,41.106178,28.689863,"11/14/2003: Two car bombings by the militant Islamic group, Great East Islamic Raiders Front (IBDA-C - Islami Buyuk Dogu Akincilar Cephesi), on synagogues in Istanbul, Turkey, killed at least twenty people and injured 302 others.  One of the two almost simultaneous blasts occurred at the Beth Israel Synagogue, damaging the building and several cars.  Numerous people were reportedly killed and injured in the bombing.  The group identified itself in a telephone call to the Anadolu News Agency.",1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,Great Eastern Islamic Raiders Front (IBDA-C),6,Explosives,11,151
200311150001,2003,11,15,141,Nepal,6,South Asia,Tandrang,28.030789,84.778514,"11/15/2003: Four security personnel, including Brigadier General Sagar Bahadur Pandey of the Royal Nepal Army, were killed by landmine that had been planted by suspected Maoists in Tangrang, Nepal. Ten other members of the General’s party were injured in the explosion as well. No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,4,Military,Maoists,6,Explosives,4,10
200311150003,2003,11,15,92,India,6,South Asia,Pulwama,33.874027,74.901505,"11/15/2003: Suspected Islamic militants hurled a grenade into the Good Shepherd Christian Missionary School’s yard in Pulwama, India. Three people, including two teachers and a security guard, were injured in the explosion. No group claimed responsibility for the attack, but Islamic militant groups in Kashmir were known to have threatened and attacked non-Muslim institutions, especially Christian missionary schools in the region. Local Islamic militants opposed these schools’ efforts to convert local people to Christianity.",1,0,3,Bombing/Explosion,8,Educational Institution,Unknown,6,Explosives,0,3
200311160001,2003,11,16,4,Afghanistan,6,South Asia,Ghazni,33.542622,68.415329,"11/16/2003: Two gunmen suspected of being members of the Taliban shot and killed a United Nations worker in Ghazni, Afghanistan.  The perpetrators were on a motorcycle next to the victim’s car during the attack.  No group claimed responsibility for the shooting.",1,0,2,Armed Assault,7,Government (Diplomatic),Taliban,5,Firearms,1,0
200311170001,2003,11,17,213,Uganda,11,Sub-Saharan Africa,Adwari,2.43306,33.257389,"11/17/2003: Members of the Lord’s Resistance Army (LRA) killed 34 in Adwari, Uganda. Those killed were either beat to death or hacked to death. The group also abducted nine children that were killed the next day in the town of Lira.",1,0,2,Armed Assault,14,Private Citizens & Property,Lord's Resistance Army (LRA),9,Melee,34,
200311170003,2003,11,17,184,South Korea,4,East Asia,Buan,35.731566,126.733465,"11/17/2003: Protestors turned violent in Buan, South Korea, resulting in the injury of 60 police officers and protestors. The protest was in response to a planned nuclear waste dump for the area.",1,0,2,Armed Assault,3,Police,Unknown,8,Incendiary,0,60
